lot_address,road_address,mart_name,mart_type,longitude,latitude
서울특별시 마포구 성산동 515호 월드컵경기장내,"서울특별시 마포구 월드컵로 240 (성산동,월드컵경기장내)",홈플러스(주)월드컵점,대형마트,,
서울특별시 마포구 공덕동 256번지 10호,서울특별시 마포구 만리재로 19 (공덕동),공덕시장,시장,126.95048647047238,37.5448139695638
서울특별시 마포구 합정동 375번지 1호,서울특별시 마포구 양화진길 5 (합정동),합정시장,시장,126.91028156025,37.54822088375087
,서울특별시 마포구 토정로 282 (용강동),홈플러스익스프레스 용강점,대형마트,,
서울특별시 마포구 노고산동 57번지 1호,서울특별시 마포구  신촌로  94 (노고산동),정도진흥기업(주),그 밖의 대규모점포,126.9330911853484,37.55512147590787
서울특별시 마포구 망원2동 480번지 1호,,성산시장,시장,,
서울특별시 마포구 서교동 485번지 14호,서울특별시 마포구 동교로12길 21 (서교동),영진시장,시장,126.90978859238112,37.55346812477362
,"서울특별시 마포구 마포대로 109 (공덕동, 롯데캐슬프레지던트)",롯데프리미엄푸드마켓 공덕점,구분없음,126.94770609711782,37.54493134964455
,서울특별시 마포구 큰우물로 3 (대흥동),롯데슈퍼 대흥점,복합쇼핑몰,126.93734491797628,37.54539837965824
서울특별시 강남구 역삼동 701호,,서울상록회관,대형마트,127.0402697707902,37.50385993142061
서울특별시 마포구 신수동 288번지 1호,서울특별시 마포구 토정로17길 17 (신수동),신수시장,시장,126.9326825329456,37.54543053838693
서울특별시 마포구 망원2동 517번지,서울특별시 마포구 월드컵로25길 26 (망원동),성산프라자(마포영화블렌하임),그 밖의 대규모점포,126.9034124466114,37.55848970999407
서울특별시 마포구 동교동 166번지 15호,서울특별시 마포구 양화로 176 (동교동),YZ Park 홍대점,전문점,126.9220342319501,37.55731510282244
서울특별시 마포구 도화동 353번지,"서울특별시 마포구 도화4길 73 (도화동, 현대홈타운)",홈플러스익스프레스 도화점,그 밖의 대규모점포,126.948897197935,37.53778451408307
서울특별시 마포구 서교동 357번지 1호,서울특별시 마포구 홍익로3길 20 (서교동),서교시장,시장,126.9187835477188,37.55352208528477
서울특별시 마포구 성산동 533번지 1호,서울특별시 마포구 월드컵로 235 (성산동),마포농수산물시장,그 밖의 대규모점포,126.8952486088356,37.56508636010932
서울특별시 마포구 창전동 442번지,서울특별시 마포구 창전로 45 (창전동),마포종합시장(서강한화오벨리스크),그 밖의 대규모점포,126.9289325783298,37.54659367115415
서울특별시 마포구 성산동 533번지 1호   ,서울특별시 마포구 월드컵로 235 (성산동),마포농수산물시장,그 밖의 대규모점포,126.8952486088356,37.56508636010932
서울특별시 마포구 도화동 559번지,서울특별시 마포구 마포대로 53 (도화동),마포트라팰리스 아케이드,그 밖의 대규모점포,126.9443331399942,37.54144038188395
서울특별시 마포구 염리동 36번지 249호,서울특별시 마포구 숭문길 96 (염리동),염리시장,시장,,
서울특별시 마포구 노고산동 49번지 55호,서울특별시 마포구 신촌로 86 (노고산동),신촌상가,시장,126.93178748987464,37.554710524422255
,서울특별시 마포구 신촌로 88 (노고산동),롯데슈퍼 신촌점,구분없음,126.93247523240096,37.55537237957893
서울특별시 마포구 서교동 441번지 6호,서울특별시 마포구 월드컵로 80 (서교동),홈플러스익스프레스 망원점,구분없음,126.90756318514318,37.556278597911856
서울특별시 마포구 서교동 487호,서울특별시 마포구 월드컵북로5나길 18 (서교동),신교시장,그 밖의 대규모점포,126.91389912701077,37.557370266012434
서울특별시 마포구 동교동 190번지 1호,서울특별시 마포구 와우산로35길 50-4 (동교동),홍대복합역사 상업시설,쇼핑센터,126.92190473479792,37.55952821306618
서울특별시 양천구 신정동 1290-4 대우미래사랑5차아파트,"서울특별시 양천구 신정로13길 3, 대우미래사랑5차아파트 103~105호 (신정동)",롯데프레시 신정점,그 밖의 대규모점포,126.84036772165666,37.50979712275823
서울특별시 양천구 신월5동 26번지,서울특별시 양천구 화곡로 59 (신월동),(주)이마트 신월점,백화점,126.82587820046663,37.5397565166573
서울특별시 양천구 목5동 904번지 목동4단지아파트 관리동 105호,"서울특별시 양천구 목동서로 130, 관리동 105호 (목동,목동4단지아파트)",(주)이마트에브리데이 목동점,구분없음,126.86870137750678,37.53193181329412
서울특별시 양천구 신월5동 20번지 28호 외 1필지,"서울특별시 양천구 월정로46길 11 (신월동,외 1필지)",롯데쇼핑(주)롯데슈퍼 신월점,구분없음,126.83003443612202,37.54093961458588
서울특별시 양천구 목동 739번지 1호,서울특별시 양천구 목동중앙본로7길 45 (목동),목동시장아울렛,그 밖의 대규모점포,126.8634486182408,37.53915318236973
서울특별시 양천구 신월동 928번지 1 호,서울특별시 양천구 지양로 78 (신월동),우성상가시장,시장,126.83072487064968,37.522662349681696
서울특별시 양천구 목동 916호,서울특별시 양천구 목동동로 257 (목동),현대백화점목동점,백화점,126.87214469362011,37.526854337887
서울특별시 양천구 목동 917번지 6호,서울특별시 양천구 목동동로 309 (목동),행복한백화점,백화점,126.87319365653178,37.52937343183936
서울특별시 양천구 신정동 201번지 1호,서울특별시 양천구 목동남로4길 2 (신정동),신정동세양청마루2차상가,그 밖의 대규모점포,126.86165896535778,37.50825729863264
서울특별시 양천구 목3동 657번지 21호,서울특별시 양천구 등촌로 172 (목동),홈플러스(주)익스프레스 목동2점,구분없음,126.85972050102936,37.5450201252474
서울특별시 양천구 목5동 903번지 목동3단지아파트 관리동상가 105호,"서울특별시 양천구 목동서로 100, 105호 (목동,목동3단지아파트 관리동상가)",롯데슈퍼 목동2점,구분없음,126.87005901064146,37.53435918481243
서울특별시 양천구 신정7동 324번지 10호 굿모닝탑  103~108호,"서울특별시 양천구 목동동로 53, 103~108호 (신정동,굿모닝탑)",홈플러스(주)익스프레스 신정3점,구분없음,126.85786640291948,37.51505467065059
서울특별시 양천구 목3동 960번지,서울특별시 양천구 목동중앙북로 7 (목동),신한이모르젠상가,그 밖의 대규모점포,126.8615949497547,37.549026147562856
"서울특별시 양천구 목4동 727번지 ,736,726,738,725,739,724,723일대",,목4동시장상인회,시장,,
"서울특별시 양천구 신월2동 446번지 ,447,484,463, 신월4동427,428번지일대",,경창시장상인회,시장,,
"서울특별시 양천구 신월1동 105번지 ,106,113,114,115,118,119일대",,신영시장상인회,시장,,
서울특별시 양천구 목1동 962번지 1호 목동트라팰리스 내,서울특별시 양천구 오목로 299 (목동),(주)이마트 목동점,대형마트,126.86838176107467,37.52585374389694
서울특별시 양천구 신정3동 1183번지 12호,서울특별시 양천구 중앙로 255-1 (신정동),홈플러스(주)익스프레스 신정점,구분없음,126.85010056322412,37.519168346692005
서울특별시 양천구 목동 966번지 목동에버하임,"서울특별시 양천구 목동중앙북로 68 (목동, 목동에버하임)",목동에버하임,그 밖의 대규모점포,126.86779786826423,37.54658809733543
서울특별시 양천구 신정동 995-2,서울특별시 양천구 목동로 183(신정동),(주)이마트에브리데이 목동역점,구분없음,126.86134816628604,37.52483955745095
서울특별시 양천구 목동 960호   ,서울특별시 양천구 목동중앙북로 7 (목동),신한이모르젠상가,그 밖의 대규모점포,126.8615949497547,37.549026147562856
서울특별시 양천구 신정동 201번지 1호 세양청마루2차 지상1층,"서울특별시 양천구 목동남로4길 2 (신정동, 세양청마루2차주상복합)",(주)지에스리테일 신정2점,구분없음,126.86165896535778,37.50825729863264
서울특별시 양천구 신정동 1297,"서울특별시 양천구 목동동로 190(신정동, 길훈로즈빌)",홈플러스 익스프레스 신정4점,구분없음,126.86842881586212,37.52247918486665
,"서울특별시 양천구 오목로 354, 지하1층 (목동, 목동센트럴푸르지오)",(주)이마트SSG목동점,그 밖의 대규모점포,126.87382145712478,37.523713436178085
서울특별시 양천구 신정1동 1022번지 9호,서울특별시 양천구 중앙로32길 55 (신정동),롯데쇼핑(주)롯데슈퍼 신목동점,,126.8567667678555,37.51982483258906
서울특별시 양천구 신정4동 899번지 7호,서울특별시 양천구 목동로 223 (신정동),롯데쇼핑(주)롯데슈퍼목동점,구분없음,126.86088838712185,37.52832584657303
서울특별시 양천구 신정4동 991번지 5호,서울특별시 양천구 오목로 224 (신정동),롯데쇼핑(주)롯데슈퍼신정점,구분없음,126.859543016899,37.525642017431856
서울특별시 양천구 목동 919번지 7호,서울특별시 양천구 목동서로 170 (목동),(주)이랜드리테일,쇼핑센터,126.87038654527912,37.53032776804417
서울특별시 양천구 목동 919번지 7호,서울특별시 양천구 목동서로 170 (목동),홈플러스(주)목동점,쇼핑센터,126.87038654527912,37.53032776804417
서울특별시 양천구 신정4동 988번지 5호,,(주)지에스리테일 GS수퍼 목동오거리점,구분없음,126.8584173360106,37.52543033210422
"서울특별시 양천구 목1동 926번지 9261호 목동트라팰리스 내(지하1,2층)",,신세계 이마트 목동점,대형마트,,
서울특별시 양천구 목1동 962번지 1호  목동트라팰리스 내,"서울특별시 양천구 오목로 299 (목동,목동트라팰리스 내)",(주)신세계이마트 목동점,대형마트,126.86838176107467,37.52585374389694
서울특별시 양천구 목동 966번지 목동에버하임,"서울특별시 양천구 목동중앙북로 68 (목동, 목동에버하임)",목동에버하임,그 밖의 대규모점포,126.86779786826423,37.54658809733543
서울특별시 양천구 신정동 86-1,서울특별시 양천구 목동동로 196(신정동),홈플러스 익스프레스 오목교점,구분없음,126.86854269089916,37.52292202773396
서울특별시 양천구 목동 547-12,서울특별시 양천구 목동중앙본로 95 (목동),GS THE FRESH 양천목2동점,구분없음,126.8672769916694,37.54420216407805
서울특별시 강서구 가양동 54번지 5호,서울특별시 강서구 양천로 410 (가양동),노브랜드 강서가양점,구분없음,126.84367461196784,37.565061734612925
서울특별시 강서구 마곡동 759번지 마곡센트럴타워Ⅱ,"서울특별시 강서구 마곡서로 158, 마곡센트럴타워Ⅱ 103~110, 118, 119호 (마곡동)",이마트에브리데이 마곡점,구분없음,126.82254030253311,37.568106712725175
서울특별시 강서구 마곡동 776번지 2호 마곡센트럴대방디엠시티오피스텔,"서울특별시 강서구 양천로 344, 마곡센트럴대방디엠시티오피스텔 121-1,2호 (마곡동)",롯데쇼핑㈜ 마켓999 양천향교역가맹점,구분없음,126.8374737938264,37.56829201893871
서울특별시 강서구 가양동 1458번지 9호 동남빌딩,"서울특별시 강서구 허준로 16-12, 동남빌딩 (가양동)",㈜이마트에브리데이 양천향교역점,구분없음,126.84034159600628,37.569921993188736
서울특별시 강남구 역삼동 755번지,서울특별시 강남구 역삼로 310 (역삼동),(주)신세계마트 이마트 역삼점,대형마트,127.04554957427716,37.4992173604236
서울특별시 강서구 마곡동 768번지 2호 동익드미라벨복합빌딩,"서울특별시 강서구 마곡서로 101, 동익드미라벨복합빌딩 (마곡동)",노브랜드 강서마곡점,구분없음,126.8207175938238,37.5626871355351
서울특별시 강서구 화곡동 370-76,,화곡 더리브스카이,그 밖의 대규모점포,126.8366224084049,37.53540106049175
,"서울특별시 강서구 화곡로 274 (화곡동, 외4필지 크라운뷰 1층 104~109)",(주)이마트에브리데이 화곡동점,구분없음,126.84463273017434,37.54897313182392
서울특별시 강서구 화곡3동 1051번지 27호,서울특별시 강서구 강서로 179 (화곡동),롯데쇼핑(주)롯데슈퍼화곡3동점,그 밖의 대규모점포,126.83637461270116,37.54234711550234
서울특별시 강서구 등촌3동 689번지 외 2,서울특별시 강서구 강서로56길 17 (등촌동),(주) 이랜드리테일 강서점,백화점,126.8374599201388,37.55996284067811
서울특별시 강서구 화곡3동 1065번지 8호,서울특별시 강서구 화곡로 153 (화곡동),홈플러스(주) 익스프레스 화곡점,그 밖의 대규모점포,126.83587822059752,37.541465054218655
서울특별시 강서구 방화동 620호,,(주)공항시장,시장,,
서울특별시 강서구 등촌동 639번지 11호,서울특별시 강서구  화곡로  398 (등촌동),홈플러스(주) 강서점,대형마트,126.85212554545744,37.5584082902276
서울특별시 강서구 화곡4동 830번지 1호,서울특별시 강서구 등촌로5길 80 (화곡동),씨에스유통 (롯데슈퍼화곡2점),구분없음,126.85607225141558,37.53306029387261
서울특별시 강서구 방화동 567번지 4호,서울특별시 강서구 방화동로 126 (방화동),삼정프라자,그 밖의 대규모점포,126.80903428919925,37.57197504890966
서울특별시 강서구 화곡1동 1071번지 19호,"서울특별시 강서구 화곡로18길 24 (화곡동, 강서 뉴타워)",강서 뉴타워,그 밖의 대규모점포,126.83252512760308,37.53910594252291
서울특별시 강서구 방화1동 187번지 1호,서울특별시 강서구 방화대로34길 83 (방화동),롯데쇼핑(주)롯데슈퍼 방화점,그 밖의 대규모점포,126.81794776186352,37.57102681350448
서울특별시 강서구 내발산동 719번지 6호,서울특별시 강서구 강서로 267 (내발산동),롯데쇼핑(주)롯데슈퍼 우장산점,그 밖의 대규모점포,126.83303085355816,37.54958237544495
서울특별시 강서구 화곡1동 343번지 52호,서울특별시 강서구 강서로 43 (화곡동),롯데쇼핑(주)롯데슈퍼화곡점,그 밖의 대규모점포,126.84364821026128,37.53162221128459
서울특별시 강서구 방화2동 533번지 9호,서울특별시 양천로6길 15,롯데쇼핑(주)롯데슈퍼개화산점,그 밖의 대규모점포,126.80483659023,37.571997621291
서울특별시 강서구 가양동 18번지 24호,"서울특별시 강서구 양천로 431 (가양동, 홈플러스)",홈플러스(주) 가양점,대형마트,126.8472152085442,37.5642691549316
서울특별시 강서구 내발산동 719번지 6호,서울특별시 강서구 강서로 267 (내발산동),송화시장,그 밖의 대규모점포,126.83303085355816,37.54958237544495
서울특별시 강서구 염창동 249번지 8호 1층,"서울특별시 강서구 양천로 687, 1층 (염창동)",(주)지에스리테일 염창점,그 밖의 대규모점포,126.86980051572594,37.55066327647958
서울특별시 강서구 염창동 264번지 18호,서울특별시 강서구 공항대로71길 49 (염창동),스페이스프라자,그 밖의 대규모점포,126.86993323507168,37.54949337992982
서울특별시 강서구 화곡동 970번지 2호,서울특별시 강서구 까치산로 106 (화곡동),홈플러스익스프레스 화곡2점,그 밖의 대규모점포,126.8464264581274,37.54749604640477
서울특별시 강서구 등촌동 73-1 금부빌딩,"서울특별시 강서구 양천로 476, 금부빌딩 (등촌동)",(주)이마트에브리데이 가양역점,구분없음,126.85037727375696,37.56161087174255
서울특별시 강서구 마곡동 769,"서울특별시 강서구 공항대로 165, (마곡동 769 및 769-1)        [마곡지구 특별계획구역 CP4블록] (마곡동)",원그로브몰,쇼핑센터,126.82189815724392,37.56128199326085
서울특별시 강서구 방화2동 886번지 외6필지,"서울특별시 강서구 하늘길 38 (방화동, 롯데몰 김포공항)",롯데몰 김포공항,쇼핑센터,126.80010176408638,37.565059576801474
서울특별시 강서구 염창동 242-11 한희빌딩,"서울특별시 강서구 양천로67길 15, 한희빌딩 1층 (염창동)",GS THE FRESH 강서증미역점,구분없음,126.86478469751974,37.55502203605851
서울특별시 강서구 방화동 567번지 4호   ,,방신종합시장 재건축조합,그 밖의 대규모점포,126.80903428919925,37.57197504890966
서울특별시 강서구 가양동 18번지 24호   ,,(주)이랜드리테일홈에버가양점,쇼핑센터,126.8472152085442,37.5642691549316
서울특별시 강서구 과해동 272호   ,,신세계이마트(공항점),대형마트,,
서울특별시 강서구 방화동 620호   ,,(주)공항시장,그 밖의 대규모점포,,
서울특별시 강서구 화곡동 1095호   ,,그랜드패션아울렛,그 밖의 대규모점포,126.84836020711133,37.55485464729349
서울특별시 강서구 화곡동 1095호   ,,그랜드백화점(주)마트화곡점,대형마트,126.84836020711133,37.55485464729349
서울특별시 강서구 등촌동 639번지 11호   ,,삼성테스코(주)홈플러스강서점,대형마트,126.85212554545744,37.5584082902276
서울특별시 강서구 염창동 267번지 22호,서울특별시 강서구 공항대로59다길 101 (염창동),롯데쇼핑(주)롯데슈퍼 염창2점,그 밖의 대규모점포,126.86572247046506,37.5516281837665
,"서울특별시 강서구 강서로 287, 1층 (내발산동, 호경빌딩)",(주)에브리데이리테일 발산동점,그 밖의 대규모점포,126.83311547837909,37.5514369674897
서울특별시 강서구 방화2동 589번지 21호,,GS수퍼마켓 강서방화점,그 밖의 대규모점포,126.8066736436959,37.56795230529629
서울특별시 강서구 염창동 75번지 8호,서울특별시 강서구 양천로67길 99 (염창동),롯데쇼핑(주)롯데슈퍼 염창점,그 밖의 대규모점포,126.86847853287968,37.55563510293216
서울특별시 강서구 등촌동 678번지 14호,,그랜드백화점(주)마트강서점,대형마트,126.8364182712402,37.56012608497233
서울특별시 강서구 가양동 449번지 19  호,서울특별시 양천로 559 (가양이마트(E-MART)),(주)이마트 가양점,대형마트,126.85938380982869,37.55795415658488
서울특별시 강서구 방화동 712번지 1호,서울특별시 강서구 하늘길 38 (방화동),테크노스카이시티,그 밖의 대규모점포,126.80248595399952,37.56644531486445
서울특별시 강서구 등촌동 685번지,서울특별시 강서구  강서로68길  23 (등촌동),대지종합유통물류시장,그 밖의 대규모점포,126.83937601915538,37.5665445129446
서울특별시 강서구 화곡동 370번지 76호,서울특별시 강서구 월정로30길 69 (화곡동),화곡중앙시장,시장,126.8366224084049,37.53540106049175
서울특별시 강서구 과해동 676번지,"서울특별시 강서구 하늘길 70 (공항동, (주)이마트 공항점)",(주)이마트 공항점,대형마트,126.79576851998266,37.56181071961991
서울특별시 강서구 등촌동 73번지 1호 외 3필지,,아름다운아울렛,전문점,126.85037727375696,37.56161087174255
"서울특별시 강서구 마곡동 특별계획구역 CP2, CP3-1, CP3-2",,LEWEST B관,그 밖의 대규모점포,,
서울특별시 강서구 마곡동 특별계획구역 CP1,,LEWEST A관,그 밖의 대규모점포,,
서울특별시 구로구 고척동 100-7,,고척아이파크쇼핑센터,쇼핑센터,126.85628691873612,37.49853065673472
서울특별시 구로구 구로동 573,서울특별시 구로구 구로중앙로 152 (구로동),이랜드리테일 NC구로점,복합쇼핑몰,126.87994924558916,37.5011765059269
서울특별시 구로구 고척동 269번지 1   호   ,,개봉프라자,그 밖의 대규모점포,,
서울특별시 구로구 구로동 614번지 33  호   ,,라이프공구종합상가,그 밖의 대규모점포,,
서울특별시 구로구 고척동 50번지 48  호   ,,고척시장,그 밖의 대규모점포,,
서울특별시 구로구 구로동 169번지 2   호   ,,배영설비(주),그 밖의 대규모점포,,
서울특별시 구로구 개봉동 324번지 1   호   ,,개봉중앙시장,그 밖의 대규모점포,,
서울특별시 구로구 개봉동 361번지 1   호   ,,개봉제일시장,그 밖의 대규모점포,,
서울특별시 구로구 고척동 103번지 4호,"서울특별시 구로구 중앙로3길 50 (고척동, 고척산업용품종합상가)",고척산업용품상가,그 밖의 대규모점포,126.8578905453243,37.4998086452612
서울특별시 구로구 구로동 685번지 140호   ,서울특별시 구로구 구일로10길 93 (구로동),사모아종합상가,그 밖의 대규모점포,126.87409703583828,37.49587466546406
서울특별시 구로구 구로동 604번지 1   호   ,,서울구로기계공구상가,그 밖의 대규모점포,,
서울특별시 구로구 구로동 636번지 62  호   ,,공구상가일번지,그 밖의 대규모점포,,
서울특별시 구로구 고척동 73번지 3   호,"서울특별시 구로구 경인로 393-7 (고척동, 123전자타운)",일이삼전자타운,그 밖의 대규모점포,126.86023695938384,37.49745622192136
서울특별시 구로구 구로동 1258번지,서울특별시 구로구 경인로53길 15 (구로동),중앙유통단지,그 밖의 대규모점포,126.8716958591758,37.50090411243628
서울특별시 구로구 신도림동 337번지 신도림1차푸르지오,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 (신도림동)",홈플러스(주) 신도림점,대형마트,126.88485358565,37.50942084020815
서울특별시 구로구 구로동 604번지 1호,서울특별시 구로구 구로중앙로 198 (구로동),서울구로기계공구상가,그 밖의 대규모점포,126.8766353166704,37.504195981613016
서울특별시 구로구 구로동 614번지 33호,서울특별시 구로구 구로중앙로 237 (구로동),라이프공구상가,그 밖의 대규모점포,126.87244968323743,37.50623519064853
서울특별시 구로구 고척동 103번지 4호,"서울특별시 구로구 경인로43길 42 (고척동, 고척산업용품상가)",고척산업용품상가,복합쇼핑몰,126.8578905453243,37.4998086452612
서울특별시 구로구 고척동 269번지 1호,서울특별시 구로구 고척로40길 19 (고척동),개봉프라자,시장,126.8482738387592,37.50201594188468
서울특별시 구로구 고척동 50번지 48호,서울특별시 구로구 중앙로 64 (고척동),고척스카이프라자,그 밖의 대규모점포,126.85991052151262,37.50380048758876
서울특별시 구로구 개봉동 361번지 1호,서울특별시 구로구 개봉로3길 51 (개봉동),개봉제일시장,그 밖의 대규모점포,126.85055233027288,37.485969202481066
서울특별시 구로구 구로동 3번지 25호 외 31필지,"서울특별시 구로구 새말로 97 (구로동,외 31필지)",(주) 이마트 신도림점,대형마트,126.88742908395564,37.506973877046
서울특별시 구로구 구로동 501번지,서울특별시 구로구 구로중앙로 134 (구로동),나인스에비뉴,그 밖의 대규모점포,126.88122282104275,37.4998966372037
서울특별시 구로구 구로동 685번지 140호,서울특별시 구로구 구일로10길 93 (구로동),사모아종합상가,그 밖의 대규모점포,126.87409703583828,37.49587466546406
서울특별시 구로구 구로동 3번지 25호 외 31필지,"서울특별시 구로구 새말로 97 (구로동,외 31필지)",신도림 테크노마트,그 밖의 대규모점포,126.88742908395564,37.506973877046
서울특별시 구로구 구로동 188번지 26호,서울특별시 구로구 디지털로32길 43 (구로동),(주)이마트 구로점,대형마트,126.89503180072796,37.48434887079664
서울특별시 구로구 개봉1동 156번지 18호 외 1필지 대림프라자 101호,"서울특별시 구로구 경인로 319 (개봉동,외 1필지 대림프라자 101호)",홈플러스 익스프레스 개봉점,구분없음,126.85267956387212,37.497690732385365
"서울특별시 구로구 구로1동 650번지 4호 SK허브수 제B동 제118호,제119호,제121호~126호","서울특별시  구일로10길 27, B동 1층 (제118호,제119호,제121호~126호)",홈플러스 익스프레스 서울구로점,구분없음,126.869832611229,37.49588111944704
서울특별시 구로구 구로동 736번지 1   호   ,,구로시장,그 밖의 대규모점포,,
서울특별시 구로구 오류동 38번지 7   호   ,,오류시장,그 밖의 대규모점포,,
서울특별시 구로구 신도림동 692번지,서울특별시 구로구 경인로 662 (신도림동),주식회사 현대백화점 디큐브시티,백화점,126.88600750573391,37.50858480716947
"서울특별시 구로구 개봉동 324-1, 324-11,324-13  1층",서울특별시 구로구 개봉로17길 34 (개봉동),(주)이마트에브리데이 개봉동점,구분없음,126.8510105033179,37.49167940326912
서울특별시 구로구 오류2동 160번지  외 2필지,"서울특별시 구로구 서해안로 2293 (오류동,외 2필지)",홈플러스 익스프레스 서울오류점,복합쇼핑몰,126.83683533808605,37.49150309601461
서울특별시 구로구 고척동 83번지 6호,서울특별시 구로구 중앙로3길 49 (고척동),동국종합상가,그 밖의 대규모점포,126.85901460596742,37.49863934488717
서울특별시 구로구 구로동 636번지 62호,서울특별시 구로구 경인로54길 4 (구로동),공구상가일번지관리단,복합쇼핑몰,126.87501708800605,37.50061894325031
서울특별시 구로구 고척동 73번지 3호,서울특별시 구로구 경인로 393-7 (고척동),일이삼전자타운,복합쇼핑몰,126.86023695938384,37.49745622192136
서울특별시 구로구 구로동 573호   ,서울특별시 구로구 구로중앙로 152 (구로동),애경백화점,백화점,126.87994924558916,37.5011765059269
서울특별시 구로구 고척동 83번지 6호   ,서울특별시 구로구 중앙로3길 49 (고척동),동국종합상가,그 밖의 대규모점포,126.85901460596742,37.49863934488717
서울특별시 구로구 구로동 636번지 89호   ,서울특별시 구로구 경인로 482 (구로동),롯데마트 구로점,대형마트,126.8697662513226,37.49823477397855
서울특별시 구로구 구로동 636번지 89호   ,서울특별시 구로구 경인로 482 (구로동),롯데마트 구로점,대형마트,126.8697662513226,37.49823477397855
서울특별시 구로구 구로동 636번지 89호   ,서울특별시 구로구 경인로 482 (구로동),비엔큐홈(구로점),대형마트,126.8697662513226,37.49823477397855
서울특별시 구로구 고척동 75번지 1호   ,서울특별시 구로구 중앙로1길 42 (고척동),일이삼전자타운,그 밖의 대규모점포,126.85944724604664,37.49779143927045
서울특별시 구로구 오류동 47번지 1   호,,삼익쇼핑센터,쇼핑센터,126.83976293069388,37.495016596675086
서울특별시 구로구 구로동 1258호   ,서울특별시 구로구 경인로53길 15 (구로동),중앙유통단지,그 밖의 대규모점포,126.8716958591758,37.50090411243628
서울특별시 구로구 구로동 188번지 26호   ,서울특별시 구로구 디지털로32길 43 (구로동),(주)신세계이마트구로점,대형마트,126.89503180072796,37.48434887079664
서울특별시 구로구 구로동 188번지 26호   ,서울특별시 구로구 디지털로32길 43 (구로동),(주)신세계이마트구로점,대형마트,126.89503180072796,37.48434887079664
서울특별시 구로구 고척동 76번지 41호   ,서울특별시 구로구 중앙로1길 36 (고척동),이천일아울렛구로점,그 밖의 대규모점포,126.85977372713508,37.49810089399914
서울특별시 구로구 오류동 47번지 1호,서울특별시 구로구 경인로 192 (오류동),삼익쇼핑센타,쇼핑센터,126.83976293069388,37.495016596675086
서울특별시 구로구 구로동 636번지 89호,서울특별시 구로구 경인로 482 (구로동),롯데쇼핑(주) 롯데마트 구로점,대형마트,126.8697662513226,37.49823477397855
서울특별시 구로구 구로동 636번지 89호 롯데마트 지하1층,"서울특별시 구로구 경인로 482 (구로동,롯데마트 지하1층)",롯데쇼핑(주) TRU구로점,전문점,126.8697662513226,37.49823477397855
서울특별시 구로구 구로동 573번지,서울특별시 구로구 구로중앙로 152 (구로동),AK PLAZA,백화점,126.87994924558916,37.5011765059269
서울특별시 구로구 고척동 76번지 41호,서울특별시 구로구 중앙로1길 36 (고척동),이천일 아울렛 구로점,그 밖의 대규모점포,126.85977372713508,37.49810089399914
서울특별시 구로구 구로동 188번지 26  호   ,,이마트구로점,대형마트,,
서울특별시 금천구 독산동 1156번지 금천롯데캐슬골드파크4차,"서울특별시 금천구 시흥대로 315, 금천롯데캐슬골드파크4차 (독산동)",롯데캐슬 골드파크 4차 마르쉐도르 960,그 밖의 대규모점포,126.893909343557,37.46109415835403
서울특별시 금천구 시흥동 1002번지 1호   ,서울특별시 금천구 시흥대로47길 43 (시흥동),럭키남서울상가,그 밖의 대규모점포,126.89648742509353,37.45042188506926
서울특별시 금천구 시흥동 966호,서울특별시 금천구 시흥대로 46 (시흥동),시흥중앙철재상가,그 밖의 대규모점포,126.90061949735194,37.43762539456518
서울특별시 금천구 시흥동 984번지 6호   ,서울특별시 금천구 시흥대로 109 (시흥동),시흥산업용재유통센타,그 밖의 대규모점포,126.9005413738406,37.44398974644965
서울특별시 금천구 독산동 293번지 5호   ,서울특별시 금천구 범안로 1209 (독산동),유창상가,그 밖의 대규모점포,126.89358223952108,37.46676773936562
서울특별시 금천구 시흥동 884번지 5호   ,서울특별시 금천구 시흥대로52길 70 (시흥동),대명합동시장,그 밖의 대규모점포,126.89890534565646,37.45435942035305
서울특별시 금천구 독산동 291-7 홈플러스 금천점,"서울특별시 금천구 시흥대로 391, 홈플러스 금천점 (독산동)",홈플러스(주) 금천점,대형마트,126.89400812314038,37.468684670437966
서울특별시 금천구 시흥동 992-47 홈플러스테스테스코(주)시흥점,"서울특별시 금천구 시흥대로 201, 홈플러스테스테스코(주)시흥점 (시흥동)",홈플러스 주식회사,대형마트,126.89790710788864,37.451900348269454
서울특별시 금천구 독산동 295-10 롯데마트 맥스 금천점,"서울특별시 금천구 두산로 71, 롯데마트 맥스 금천점 (독산동)",롯데쇼핑(주) 롯데마트맥스 금천점,대형마트,126.89282297909608,37.47059376096384
서울특별시 금천구 가산동 60번지 22호,서울특별시 금천구 디지털로 185 (가산동),마리오아울렛 1관,쇼핑센터,126.88420115343872,37.47818895226855
서울특별시 금천구 독산동 1155 금천롯데캐슬골드파크3차,"서울특별시 금천구 시흥대로 291(독산동, 금천롯데캐슬골드파크3차)",롯데쇼핑(주) 금천 독산점,쇼핑센터,126.89434597482526,37.459972079415
서울특별시 금천구 가산동 60번지 19호,서울특별시 금천구 벚꽃로 278 (가산동),롯데쇼핑(주) 아울렛 가산점,쇼핑센터,126.88170007523917,37.47941840044647
