school_name,school_level,lot_address,road_address,latitude,longitude
전주우림중학교,중학교,전북특별자치도 전주시 완산구 효자동2가 1199-3,전북특별자치도 전주시 완산구 우전로 119,35.80570638,127.0990235
쌍령초등학교,초등학교,경기도 광주시 쌍령동 353-95,경기도 광주시 경충대로1422번길 71,37.39892325,127.2810845
고흥대서중학교,중학교,전라남도 고흥군 대서면 화산리 1305,전라남도 고흥군 대서면 동서로 420,34.77477904,127.2854955
인천굴포초등학교,초등학교,인천광역시 부평구 삼산동 454-1,인천광역시 부평구 충선로234번길 19,37.51102652,126.7369232
유성여자고등학교,고등학교,경상북도 포항시 북구 우현동 205-2,경상북도 포항시 북구 우창로 43,36.05777105,129.3610143
단촌초등학교,초등학교,경상북도 의성군 단촌면 세촌리 875-1,경상북도 의성군 단촌면 신기길 42,36.42556714,128.6711122
청계남초등학교,초등학교,전라남도 무안군 청계면 청계리 70-3,전라남도 무안군 청계면 문화로 105,34.88436229,126.4372978
석현초등학교,초등학교,경기도 용인시 기흥구 영덕동 1070,경기도 용인시 기흥구 흥덕3로 42,37.27278759,127.0830481
남사초등학교,초등학교,경기도 용인시 처인구 남사면 봉무리 761-1,경기도 용인시 처인구 남사읍 처인성로185번길 9-10,37.11359845,127.1485887
조도초등학교,초등학교,전라남도 진도군 조도면 창유리 458,전라남도 진도군 조도면 창유1길 36-14,34.29582028,126.0492423
송면초등학교,초등학교,충청북도 괴산군 청천면 송면리 119,충청북도 괴산군 청천면 송면2길 13,36.6744549,127.8627684
주성초등학교,초등학교,충청북도 청주시 상당구 영동 48-1,충청북도 청주시 상당구 교서로 45,36.64146533,127.4852543
벌교중앙초등학교,초등학교,전라남도 보성군 벌교읍 장좌리 712,전라남도 보성군 벌교읍 장좌길 10,34.83769051,127.342322
한천초등학교,초등학교,충청북도 진천군 덕산읍 용몽리 518-3,충청북도 진천군 덕산읍 초금로 687-2,36.90693407,127.5078988
인천미산초등학교,초등학교,인천광역시 부평구 산곡동 128-60,인천광역시 부평구 원적로 391,37.50457911,126.7098019
무거초등학교,초등학교,울산광역시 울주군 범서읍 굴화리 227-3,울산광역시 울주군 범서읍 장검1길 46,35.55242318,129.2527458
경희고등학교,고등학교,서울특별시 동대문구 이문동 1-3,서울특별시 동대문구 경희대로 26,37.59394914,127.054891
용성초등학교,초등학교,충청북도 청주시 상당구 용암동 2840,충청북도 청주시 상당구 호미로 167,36.62355182,127.5178733
인천인주초등학교,초등학교,인천광역시 미추홀구 학익동 40,인천광역시 미추홀구 매소홀로475번길 53,37.44238998,126.6737257
전남미래자동차고등학교,고등학교,전라남도 장흥군 장흥읍 행원리 1205-2,전라남도 장흥군 장흥읍 행원강변길 8,34.68789365,126.9009493
신곡중학교,중학교,경기도 의정부시 신곡동 685-2,경기도 의정부시 추동로24번길 23,37.74316219,127.0598807
민락중학교,중학교,경기도 의정부시 민락동 692-10,경기도 의정부시 오목로 151,37.74089695,127.0956321
경기물류고등학교,고등학교,경기도 평택시 안중읍 안중리 293-46,경기도 평택시 안중읍 안현로 403,36.9869058,126.9296362
봉화중학교,중학교,서울특별시 중랑구 망우동 122-1,서울특별시 중랑구 망우로70길 89,37.59582753,127.1043156
구미여자상업고등학교,고등학교,경상북도 구미시 형곡동 198,경상북도 구미시 형곡로38길 9-14,36.10756924,128.3421444
속초해랑중학교,중학교,강원특별자치도 속초시 금호동 625-37,강원특별자치도 속초시 번영로 81,38.20675952,128.5844798
능내초등학교,초등학교,경기도 군포시 산본동 1152-5,경기도 군포시 수리산로 37,37.35485983,126.9214275
덕원여자고등학교,고등학교,서울특별시 강서구 내발산동 산59-2,서울특별시 강서구 강서로45길 91-44,37.54862258,126.8290245
상도중학교,중학교,경상북도 포항시 남구 대도동 157-1,경상북도 포항시 남구 상공로92번길 16,36.01453645,129.3616232
낙서초등학교,초등학교,경상북도 상주시 내서면 낙서리 20-25,경상북도 상주시 내서면 영남제일로 3173,36.40719611,128.0206482
장흥중학교,중학교,전라남도 장흥군 장흥읍 건산리 506,전라남도 장흥군 장흥읍 장흥로 49-1,34.68363266,126.9103612
원삼중학교,중학교,경기도 용인시 처인구 원삼면 고당리 95-1,경기도 용인시 처인구 원삼면 고당로16번길 29,37.16816305,127.3093127
예천여자고등학교,고등학교,경상북도 예천군 예천읍 백전리 55-1,경상북도 예천군 예천읍 효자로 205,36.66512706,128.4604323
담양여자중학교,중학교,전라남도 담양군 담양읍 강쟁리 176,전라남도 담양군 담양읍 신성길 20,35.29960333,126.9762152
인천상아초등학교,초등학교,인천광역시 남동구 간석동 939-4,인천광역시 남동구 석산로184번길 66,37.45747832,126.7120977
늘푸른중학교,중학교,경기도 성남시 분당구 정자동 178-6,경기도 성남시 분당구 정자일로 77,37.35739426,127.1051176
모계중학교,중학교,경상북도 청도군 화양읍 범곡리 117,경상북도 청도군 화양읍 청화로 67,35.6494626,128.7359915
와부고등학교,고등학교,경기도 남양주시 와부읍 덕소리 33,경기도 남양주시 와부읍 수레로 127-20,37.59481963,127.2231017
서라벌초등학교,초등학교,경상북도 경주시 천군동 582,경상북도 경주시 천군2길 24,35.83088915,129.2793929
인천산곡초등학교,초등학교,인천광역시 부평구 산곡동 87-236,인천광역시 부평구 길주로354번길 39,37.50684551,126.7012024
전주성심여자고등학교,고등학교,전북특별자치도 전주시 완산구 교동 280,전북특별자치도 전주시 완산구 경기전길 130,35.81195132,127.150661
삼성중학교,중학교,충청북도 음성군 삼성면 덕정리 431-1,충청북도 음성군 삼성면 덕호로 39,37.02541865,127.5002697
다인초등학교,초등학교,경상북도 의성군 다인면 서릉리 144-1,경상북도 의성군 다인면 서릉1길 19-6,36.44939853,128.3580928
군포중학교,중학교,경기도 군포시 당동 735,경기도 군포시 금당로124번길 19,37.35790182,126.9449292
서울청량초등학교,초등학교,서울특별시 동대문구 회기동 1-1,서울특별시 동대문구 회기로25길 31,37.5923094,127.0559085
동국대학교사범대학부속중학교,중학교,서울특별시 동대문구 장안동 328,서울특별시 동대문구 장안벚꽃로 201,37.57804718,127.0751705
숭신여자고등학교,고등학교,경기도 성남시 중원구 금광동 2686,경기도 성남시 중원구 황송로77번길 34,37.45026861,127.1700177
어람중학교,중학교,경기도 남양주시 오남읍 오남리 358-1,경기도 남양주시 오남읍 진건오남로550번길 35,37.68200711,127.214868
광양중동중학교,중학교,전라남도 광양시 중동 1672,전라남도 광양시 광장로 59,34.93402774,127.6916609
부산중학교,중학교,부산광역시 동구 초량동 777-1,부산광역시 동구 초량로40번길 29,35.12222306,129.0368658
월포초등학교,초등학교,경상북도 포항시 북구 청하면 월포리 649-17,경상북도 포항시 북구 청하면 월포로 146,36.20319678,129.3674938
세아초등학교,초등학교,경기도 평택시 세교동 294-2,경기도 평택시 세교4로 50,37.00836879,127.0883054
동국대학교사범대학부속금산고등학교,고등학교,전북특별자치도 김제시 금산면 쌍용리 470,전북특별자치도 김제시 금산면 모악로 47,35.7177326,126.9994481
조성초등학교,초등학교,전라남도 보성군 조성면 조성리 683-1,전라남도 보성군 조성면 조성로 129-7,34.81022654,127.2486624
감물초등학교,초등학교,충청북도 괴산군 감물면 오성리 81-1,충청북도 괴산군 감물면 남양동길 38,36.83914154,127.8714687
대가초등학교,초등학교,경상북도 성주군 대가면 옥련리 533,경상북도 성주군 대가면 참별로 2188,35.90893665,128.2222818
내남초등학교,초등학교,경상북도 경주시 내남면 부지리 431-1,경상북도 경주시 내남면 경덕로 286,35.76482206,129.1960584
다대초등학교,초등학교,부산광역시 사하구 다대동 270,부산광역시 사하구 다대로 499,35.05968077,128.9757951
오천중학교,중학교,경상북도 포항시 남구 오천읍 용덕리 267,경상북도 포항시 남구 오천읍 해병로 293,35.96902488,129.4127922
소가야중학교,중학교,경상남도 고성군 삼산면 삼봉리 산76-2,경상남도 고성군 삼산면 삼봉2길 51,34.95460248,128.2499254
대부중학교,중학교,경기도 안산시 단원구 대부북동 697-6,경기도 안산시 단원구 대부중앙로 3,37.24776227,126.5790618
모동초등학교,초등학교,경상북도 상주시 모동면 금천리 6,경상북도 상주시 모동면 중화로 583-17,36.31772679,127.9589805
장안고등학교,고등학교,경기도 수원시 장안구 정자동 886-3,경기도 수원시 장안구 대평로52번길 12,37.29312138,126.9955918
학산중학교,중학교,충청북도 영동군 학산면 서산리 902,충청북도 영동군 학산면 학산양산로 12,36.10090506,127.6820366
분당중앙고등학교,고등학교,경기도 성남시 분당구 정자동 220,경기도 성남시 분당구 불정로 174,37.36064712,127.1246258
삼척중앙초등학교,초등학교,강원특별자치도 삼척시 갈천동 183,강원특별자치도 삼척시 새천년도로 630-121,37.46634966,129.1612278
인천학산초등학교,초등학교,인천광역시 미추홀구 학익동 721-7,인천광역시 미추홀구 한나루로357번길 66,37.43982892,126.65816
경북세무고등학교,고등학교,경상북도 포항시 북구 기계면 현내리 1089,경상북도 포항시 북구 기계면 기계로 218,36.07733326,129.1960916
낙원중학교,중학교,경기도 성남시 분당구 판교동 518,경기도 성남시 분당구 서판교로132번길 11,37.39919048,127.0961776
부구중학교,중학교,경상북도 울진군 북면 부구리 863-7,경상북도 울진군 북면 상흥부1길 6-15,37.09932894,129.3558265
한라초등학교,초등학교,제주특별자치도 제주시 노형동 754-2,제주특별자치도 제주시 연화로 42,33.4778157,126.4864335
양강초등학교,초등학교,충청북도 영동군 양강면 묘동리 331-2,충청북도 영동군 양강면 학산영동로 817,36.14516473,127.7474976
당곡고등학교,고등학교,서울특별시 관악구 봉천동 677,서울특별시 관악구 봉천로21길 108,37.49176034,126.9342464
대구군위초등학교,초등학교,대구광역시 군위군 군위읍 동부리 323-2,대구광역시 군위군 군위읍 동서5길 28,36.23912975,128.5682032
흥덕중학교,중학교,경기도 용인시 기흥구 영덕동 959,경기도 용인시 기흥구 흥덕중앙로105번길 10,37.27678653,127.0797285
장유고등학교,고등학교,경상남도 김해시 부곡동 1166,경상남도 김해시 월산로 77,35.20208744,128.8039204
강진중학교,중학교,전라남도 강진군 강진읍 동성리 5-1,전라남도 강진군 강진읍 중앙로 205,34.64390492,126.7785187
엄사초등학교,초등학교,충청남도 계룡시 엄사면 엄사리 286,충청남도 계룡시 엄사면 번영3길 30,36.28670185,127.2373852
상모초등학교,초등학교,경상북도 구미시 상모동 41,경상북도 구미시 상모로 71,36.09079516,128.3563833
성동고등학교,고등학교,서울특별시 중구 신당동 161,서울특별시 중구 퇴계로90길 17,37.56411643,127.0223892
김천초등학교,초등학교,경상북도 김천시 남산동 3-12,경상북도 김천시 남산공원3길 12,36.11816095,128.120613
돌산초등학교,초등학교,전라남도 여수시 돌산읍 군내리 193,전라남도 여수시 돌산읍 돌산로 1184,34.61744899,127.7287764
광남고등학교,고등학교,전라남도 나주시 남평읍 교촌리 37,전라남도 나주시 남평읍 남평향교길 19,35.03858698,126.8442532
인천함박초등학교,초등학교,인천광역시 연수구 연수동 535,인천광역시 연수구 함박뫼로 87,37.42425785,126.6772791
석호초등학교,초등학교,경기도 안산시 상록구 사동 1193,경기도 안산시 상록구 석호로 113,37.30123685,126.8483132
반석초등학교,초등학교,경기도 화성시 반송동 223,경기도 화성시 동탄반석로 22,37.1936879,127.0783219
상지여자중학교,중학교,경상북도 상주시 함창읍 오동리 635,경상북도 상주시 함창읍 함창중앙로 176,36.5693225,128.1851504
진도초등학교,초등학교,전라남도 진도군 진도읍 성내리 54,전라남도 진도군 진도읍 성내길 9,34.48662154,126.2651196
인천박문초등학교,초등학교,인천광역시 연수구 동춘동 517-2,인천광역시 연수구 봉재산로 138-22,37.403119,126.6654985
동백초등학교,초등학교,울산광역시 남구 달동 194-1,울산광역시 남구 신정로 6,35.53295963,129.3238449
안계고등학교,고등학교,경상북도 의성군 안계면 용기리 810,경상북도 의성군 안계면 용기9길 9,36.38339339,128.4339089
인천운서초등학교,초등학교,인천광역시 중구 운서동 2895-13,인천광역시 중구 운서2로 57,37.483529,126.5120243
미사중앙초등학교,초등학교,경기도 하남시 망월동 1180,경기도 하남시 미사강변한강로334번길 46,37.5592925,127.1988697
안양여자중학교,중학교,경기도 안양시 만안구 안양동 840-2,경기도 안양시 만안구 안양로 357,37.40356518,126.9163223
전주오송중학교,중학교,전북특별자치도 전주시 덕진구 송천동2가 175-22,전북특별자치도 전주시 덕진구 천마산로 69,35.86587029,127.1284673
인천부평서초등학교,초등학교,인천광역시 부평구 부평동 542-18,인천광역시 부평구 부평문화로53번길 19,37.49511249,126.7218358
화산초등학교,초등학교,전라남도 해남군 화산면 방축리 365-1,전라남도 해남군 화산면 화산초길 9,34.49235887,126.5165441
점촌초등학교,초등학교,경상북도 문경시 모전동 7,경상북도 문경시 중앙로 63-16,36.59193812,128.1949700279
신구중학교,중학교,서울특별시 강남구 신사동 621,서울특별시 강남구 압구정로36길 17,37.52744229,127.0316727
인천청천초등학교,초등학교,인천광역시 부평구 청천동 34-6,인천광역시 부평구 산청로127번길 10,37.52046929,126.7003896
예천여자중학교,중학교,경상북도 예천군 예천읍 청복리 850,경상북도 예천군 예천읍 양궁로 53,36.64945519,128.4621726
인천동방초등학교,초등학교,인천광역시 남동구 논현동 633-8,인천광역시 남동구 논현역로 31,37.40316071,126.7195491
전주중인초등학교,초등학교,전북특별자치도 전주시 완산구 중인동 585-1,전북특별자치도 전주시 완산구 중인1길 80,35.77133085,127.0979383
산본고등학교,고등학교,경기도 군포시 산본동 1090,경기도 군포시 산본로 451-12,37.37078146,126.9258411
인천송월초등학교,초등학교,인천광역시 중구 전동 25-37,인천광역시 중구 자유공원로 106-8,37.47887903,126.6246821
거여초등학교,초등학교,경상북도 영천시 금호읍 관정리 449-1,경상북도 영천시 금호읍 관정1길 31,35.93171765,128.9099101
영지초등학교,초등학교,경상북도 경주시 외동읍 방어리 634,경상북도 경주시 외동읍 영지로 449,35.75417641,129.2948611
서울남천초등학교,초등학교,서울특별시 송파구 마천동 53,서울특별시 송파구 성내천로 207,37.50144683,127.1507951
산북초등학교,초등학교,경상북도 문경시 산북면 대상리 74,경상북도 문경시 산북면 금천로 553-12,36.65582033,128.2577157
광성고등학교,고등학교,인천광역시 중구 도원동 12-73,인천광역시 중구 참외전로244번길 47,37.46757337,126.639585
광주서석고등학교,고등학교,광주광역시 서구 화정동 525,광주광역시 서구 화정로253번길 27,35.14925067,126.881315
전주온빛초등학교,초등학교,전북특별자치도 전주시 덕진구 장동 1066,전북특별자치도 전주시 덕진구 틀못3길 7,35.84241844,127.0564499
고성중학교,중학교,전라남도 진도군 고군면 고성리 144,전라남도 진도군 고군면 진도대로 83,34.50061468,126.3230717
덕적고등학교,고등학교,인천광역시 옹진군 덕적면 진리 136,인천광역시 옹진군 덕적면 덕적남로 15,37.22538058,126.1481953
서울온곡초등학교,초등학교,서울특별시 노원구 상계동 638,서울특별시 노원구 한글비석로52길 59,37.66754054,127.0659829
순천대석초등학교,초등학교,전라남도 순천시 연향동 1516,전라남도 순천시 기적의도서관2길 52,34.94345276,127.5257459
황둔중학교,중학교,강원특별자치도 원주시 신림면 황둔리 344,강원특별자치도 원주시 신림면 중골길 6,37.26225475,128.1866415
북일초등학교,초등학교,충청북도 청주시 청원구 주중동 428,충청북도 청주시 청원구 주중로 13-19,36.6896501,127.4853977
화양초등학교,초등학교,경기도 수원시 팔달구 화서동 274,경기도 수원시 팔달구 덕영대로735번길 65,37.28354656,126.9950478
잠실중학교,중학교,서울특별시 송파구 신천동 7-1,서울특별시 송파구 올림픽로35길 130,37.51781757,127.0986662
진성중학교,중학교,전북특별자치도 진안군 성수면 외궁리 780-1,전북특별자치도 진안군 성수면 관진로 719,35.70461484,127.3218798
연무고등학교,고등학교,충청남도 논산시 연무읍 동산리 879,충청남도 논산시 연무읍 동안로887번길 5,36.13536466,127.1046328
동일공업고등학교,고등학교,경기도 평택시 비전동 135-4,경기도 평택시 중앙로 315,36.99232581,127.1179833
반송고등학교,고등학교,경기도 화성시 반송동 213,경기도 화성시 동탄반석로 21,37.19276804,127.0777778
익산초등학교,초등학교,전북특별자치도 익산시 어양동 593,전북특별자치도 익산시 동서로61길 27-38,35.95459599,126.979541
상인천초등학교,초등학교,인천광역시 남동구 간석동 304,인천광역시 남동구 석산로141번길 29,37.4623041,126.7074153
인천주안남초등학교,초등학교,인천광역시 미추홀구 주안동 1503,인천광역시 미추홀구 인주대로434번길 11,37.44955342,126.6850024
이충초등학교,초등학교,경기도 평택시 이충동 590-1,경기도 평택시 이충로 93-5,37.06329722,127.0670071
평창중학교,중학교,강원특별자치도 평창군 평창읍 중리 350,강원특별자치도 평창군 평창읍 노성로 145,37.36861758,128.3993748
송탄중학교,중학교,경기도 평택시 지산동 1195,경기도 평택시 지산3로10번길 5,37.07656162,127.0665717
괴목초등학교,초등학교,전북특별자치도 무주군 적상면 포내리 803,전북특별자치도 무주군 적상면 괴목로 536-4,35.9466345,127.7160372
남양초등학교,초등학교,경상남도 사천시 죽림동 770-1,경상남도 사천시 문화안길 23,34.97750101,128.064704
양수초등학교,초등학교,경기도 양평군 양서면 용담리 212,경기도 양평군 양서면 용담3길 15,37.54473436,127.3256681
오산원당초등학교,초등학교,경기도 오산시 원동 30-22,경기도 오산시 원당로 7,37.14226351,127.0909242
인천장수초등학교,초등학교,인천광역시 남동구 만수동 1005-2,인천광역시 남동구 담방로 121,37.45033829,126.7416507
칠성중학교,중학교,충청북도 괴산군 칠성면 사평리 240,충청북도 괴산군 칠성면 칠성로 26,36.78567499,127.8623911
팔탄초등학교대방분교장,초등학교,경기도 화성시 팔탄면 노하리 173-1,경기도 화성시 팔탄면 노하길 398,37.16190364,126.8701572
지도초등학교,초등학교,전라남도 신안군 지도읍 읍내리 93-1,전라남도 신안군 지도읍 서촌길 52-1,35.0637421,126.2071496
효동초등학교,초등학교,경기도 수원시 영통구 매탄동 1248,경기도 수원시 영통구 매탄로126번길 27,37.26251285,127.0457449
월포초등학교,초등학교,경기도 시흥시 월곶동 994-2,경기도 시흥시 월곶중앙로 18,37.3874767,126.7428279
선주고등학교,고등학교,경상북도 구미시 봉곡동 7,경상북도 구미시 야은로13길 13,36.14176382,128.3122513
인화여자중학교,중학교,인천광역시 미추홀구 도화동 206-1,인천광역시 미추홀구 석정로 165,37.47099649,126.6548626
인천동명초등학교,초등학교,인천광역시 동구 송림동 114,인천광역시 동구 송림로70번길 10,37.47411142,126.6420423
용마초등학교,초등학교,경기도 용인시 처인구 마평동 675-4,경기도 용인시 처인구 금학로 471-1,37.23706584,127.2148977
동성중학교,중학교,경기도 수원시 팔달구 우만동 533,경기도 수원시 팔달구 월드컵로 293,37.28470754,127.034961
동명여자고등학교,고등학교,서울특별시 은평구 대조동 91-20,서울특별시 은평구 통일로 793,37.61441879,126.9228204
성복초등학교,초등학교,경기도 용인시 수지구 성복동 104-5,경기도 용인시 수지구 성복2로78번길 52,37.31954195,127.0781599
연무마이스터고등학교,고등학교,충청남도 논산시 연무읍 마산리 505,충청남도 논산시 연무읍 연무로 268-9,36.12582063,127.1068829
구운초등학교,초등학교,경기도 수원시 권선구 구운동 465,경기도 수원시 권선구 여기산로 29,37.28066615,126.9779455
화순초등학교이서분교장,초등학교,전라남도 화순군 이서면 영평리 282-1,전라남도 화순군 이서면 규봉로 979,35.11710815,127.0435206
광양고등학교,고등학교,전라남도 광양시 봉강면 석사리 75,전라남도 광양시 봉강면 매천로 667,34.98365268,127.5726584
영복여자중학교,중학교,경기도 수원시 팔달구 화서동 7-10,경기도 수원시 팔달구 장안로7번길 49,37.28559857,127.0028572
심천초등학교,초등학교,충청북도 영동군 심천면 심천리 524-1,충청북도 영동군 심천면 심천로 52,36.23468928,127.7249774
이사벨고등학교,고등학교,부산광역시 연제구 거제동 75-7,부산광역시 연제구 중앙대로 1197,35.19353414,129.077938
중모초등학교,초등학교,경상북도 상주시 모동면 신천리 131,경상북도 상주시 모동면 신천1길 15,36.30116134,127.9594056
수성초등학교구성분교장,초등학교,충청북도 청주시 청원구 내수읍 구성리 266,충청북도 청주시 청원구 내수읍 충청대로 452,36.68990362,127.51472
부평여자중학교,중학교,인천광역시 부평구 부개동 120-21,인천광역시 부평구 부평문화로 193-1,37.49559607,126.7387291
호동초등학교,초등학교,경기도 안산시 상록구 일동 601,경기도 안산시 상록구 성호로 70,37.31261017,126.8652987
벌말초등학교,초등학교,경기도 안양시 동안구 평촌동 75-8,경기도 안양시 동안구 학의로408번길 25,37.39383705,126.9808953
부산예술중학교,중학교,부산광역시 금정구 구서동 산60-1,부산광역시 금정구 체육공원로 20,35.24704234,129.0981972
송탄초등학교,초등학교,경기도 평택시 가재동 200-3,경기도 평택시 막곡길 67,37.04228758,127.0870904
의정부부용초등학교,초등학교,경기도 의정부시 민락동 756-6,경기도 의정부시 오목로 83,37.73616531,127.0905013
양일중학교,중학교,경기도 양평군 양평읍 양근리 148,경기도 양평군 양평읍 관문2길 9,37.49437051,127.4934909
장안제일고등학교,고등학교,부산광역시 기장군 장안읍 좌천리 516-16,부산광역시 기장군 장안읍 좌천2길 43,35.31450466,129.2407786
인성여자고등학교,고등학교,인천광역시 중구 송학동2가 18-1,인천광역시 중구 홍예문로 39,37.4739458,126.624248
화암고등학교,고등학교,울산광역시 동구 방어동 1053,울산광역시 동구 화암7길 55,35.476981,129.409585
송도중학교,중학교,부산광역시 서구 남부민동 611-236,부산광역시 서구 해양로 15,35.08289193,129.022422
인천백학초등학교,초등학교,인천광역시 미추홀구 학익동 674,인천광역시 미추홀구 매소홀로446번길 25,37.43892166,126.671948
상원초등학교,초등학교,경기도 성남시 중원구 은행동 421,경기도 성남시 중원구 은행로 6,37.45388421,127.1627759
대구외국어고등학교,고등학교,대구광역시 달서구 신당동 1675,대구광역시 달서구 선원로11길 21,35.86044381,128.4980612
옥곡초등학교,초등학교,전라남도 광양시 옥곡면 원월리 9,전라남도 광양시 옥곡면 옥진로 623,34.99090412,127.6960009
호원고등학교,고등학교,경기도 의정부시 호원동 226-154,경기도 의정부시 망월로 56,37.70560206,127.0443246
충북예술고등학교,고등학교,충청북도 청주시 흥덕구 가경동 290,충청북도 청주시 흥덕구 서부로 1185,36.61085188,127.4327541
포항이동고등학교,고등학교,경상북도 포항시 남구 이동 146-1,경상북도 포항시 남구 희망대로 412,36.02968696,129.3335059
강진중앙초등학교,초등학교,전라남도 강진군 강진읍 평동리 215-1,전라남도 강진군 강진읍 중앙로 74,34.63710067,126.7668408
중마고등학교,고등학교,전라남도 광양시 마동 1087,전라남도 광양시 등논4길 40,34.95321145,127.6976714
진교중학교,중학교,경상남도 하동군 진교면 진교리 560-1,경상남도 하동군 진교면 민다리길 168,35.03648168,127.8997632
용문초등학교,초등학교,부산광역시 남구 용호동 176-47,부산광역시 남구 신선로 542,35.13067534,129.1081405
동인초등학교,초등학교,경기도 구리시 인창동 495-48,경기도 구리시 동구릉로103번길 37,37.610931,127.1338757
형곡중학교,중학교,경상북도 구미시 형곡동 289-2,경상북도 구미시 형곡서로1길 29,36.10630547,128.330934
구천중학교,중학교,경상북도 청송군 부남면 하속리 90,경상북도 청송군 부남면 부남로 523,36.31362921,129.0988847
고흥도덕중학교,중학교,전라남도 고흥군 도덕면 신양리 1350,전라남도 고흥군 도덕면 고흥만로 113,34.57551603,127.1755625
예덕초등학교,초등학교,충청남도 예산군 고덕면 몽곡리 671-5,충청남도 예산군 고덕면 몽곡상몽길 54,36.77793613,126.7166492
오남중학교,중학교,경기도 남양주시 오남읍 양지리 49,경기도 남양주시 오남읍 진건오남로808번길 34,37.70133729,127.2058536
정천중학교,중학교,경기도 수원시 팔달구 화서동 708,경기도 수원시 팔달구 정자천로32번길 11,37.28939916,126.9819422
단산중학교,중학교,경상북도 영주시 단산면 단곡리 7-1,경상북도 영주시 단산면 소백로3255번길 6,36.95287388,128.6167225
인천문학초등학교,초등학교,인천광역시 미추홀구 문학동 343-2,인천광역시 미추홀구 매소홀로 553,37.4398904,126.6828332
청산초등학교,초등학교,전라남도 완도군 청산면 도청리 988,전라남도 완도군 청산면 청산로 1602-1,34.1829054,126.8599052
어란진초등학교,초등학교,전라남도 해남군 송지면 어란리 1507,전라남도 해남군 송지면 어란로 441,34.35150476,126.477243
대전대암초등학교,초등학교,대전광역시 동구 판암동 235,대전광역시 동구 동부로 55-61,36.32365417,127.4570292
가흥초등학교,초등학교,충청북도 충주시 중앙탑면 가흥리 582-8,충청북도 충주시 중앙탑면 가곡로 2037,37.07683303,127.8542548
봉황초등학교,초등학교,전라남도 나주시 봉황면 죽석리 771,전라남도 나주시 봉황면 죽석길 31,34.95765349,126.7881463
청덕초등학교,초등학교,경상남도 합천군 청덕면 두곡리 428,경상남도 합천군 청덕면 송기2길 16,35.55697375,128.3153144
산곡중학교,중학교,인천광역시 부평구 산곡동 180-356,인천광역시 부평구 원적로300번길 14,37.50424716,126.6991626
양평초등학교,초등학교,경기도 양평군 양평읍 양근리 491-9,경기도 양평군 양평읍 양근로 142,37.49302359,127.4861938
고산하늘초등학교,초등학교,경기도 광주시 오포읍 고산리 650,경기도 광주시 태성3로 26,37.37404599,127.2293656
대전대청중학교,중학교,대전광역시 대덕구 신탄진동 149-5,대전광역시 대덕구 신탄진동로 81,36.44891127,127.4378826
죽산초등학교,초등학교,경기도 안성시 죽산면 죽산리 405-2,경기도 안성시 죽산면 죽산초교길 43,37.07847725,127.4211898
상영초등학교,초등학교,경상북도 상주시 남성동 188,경상북도 상주시 상산로 202,36.40845531,128.1607154
서울문정초등학교,초등학교,서울특별시 송파구 문정동 12,서울특별시 송파구 문정로5길 20,37.48907284,127.1290135
인천논현고등학교,고등학교,인천광역시 남동구 논현동 604-2,인천광역시 남동구 청능대로611번길 54,37.40402323,126.727139
국사봉중학교,중학교,서울특별시 동작구 상도동 214-437,서울특별시 동작구 양녕로20길 20,37.49353263,126.9440557
대청초등학교,초등학교,부산광역시 기장군 기장읍 대라리 229-1,부산광역시 기장군 기장읍 차성서로 31,35.23550289,129.2099118
지품초등학교,초등학교,경상북도 영덕군 지품면 신안리 102-3,경상북도 영덕군 지품면 지영로 7-4,36.45028925,129.2813712
인천학익초등학교,초등학교,인천광역시 미추홀구 학익동 330-1,인천광역시 미추홀구 한나루로403번길 122,37.44706316,126.6586364
발곡고등학교,고등학교,경기도 의정부시 신곡동 248-36,경기도 의정부시 동일로454번길 150,37.72846023,127.0678813
낙성초등학교,초등학교,전라남도 보성군 벌교읍 낙성리 42-1,전라남도 보성군 벌교읍 채동선로 706,34.87688396,127.3137967
용담초등학교,초등학교,충청북도 청주시 상당구 용담동 186,충청북도 청주시 상당구 용담로105번길 32,36.6361812,127.5014515
병점초등학교,초등학교,경기도 화성시 진안동 517-2,경기도 화성시 경기대로 1052,37.21024362,127.0338907
신암초등학교,초등학교,충청남도 예산군 신암면 종경리 215-2,충청남도 예산군 신암면 신암남로 285-6,36.73305598,126.8205322
양학초등학교,초등학교,경상북도 포항시 북구 학잠동 191,경상북도 포항시 북구 양학로 110,36.03231332,129.3439800307
동작중학교,중학교,서울특별시 동작구 동작동 59-1,서울특별시 동작구 동작대로39가길 83,37.49546195,126.9778016
비금초등학교,초등학교,전라남도 신안군 비금면 신원리 93,전라남도 신안군 비금면 유옥우길 21-4,34.76104317,125.9211635
연풍초등학교,초등학교,충청북도 괴산군 연풍면 삼풍리 162,충청북도 괴산군 연풍면 중앙로 53,36.76327316,127.9964865
목행초등학교,초등학교,충청북도 충주시 목행동 577-1,충청북도 충주시 목행초길 16,37.00806042,127.9191523
인천비즈니스고등학교,고등학교,인천광역시 미추홀구 도화동 1010,인천광역시 미추홀구 장고개로 31,37.47211645,126.6665695
인천서창초등학교,초등학교,인천광역시 남동구 서창동 560-6,인천광역시 남동구 장아산로174번길 8,37.43592687,126.7500721
영파여자중학교,중학교,서울특별시 송파구 풍납동 501,서울특별시 송파구 올림픽로 565,37.53273562,127.1197395
